Cell_ID,frame_i,time_seconds,time_minutes,cell_cycle_stage,generation_num,relative_ID,emerg_frame_i,division_frame_i,bf_mean,bf_median,bf_max,bf_min,bf_CV,cell_area_um2,cell_vol_vox,major_axis_length,minor_axis_length,equivalent_diameter,solidity,extent,velocity_pixel,velocity_um,x_centroid,y_centroid,moments,inertia_tensor,euler_number
4,46,8280.0,138.0,S,0,1,17,-1,3325.778070175438,2888.0,14034.0,1618.0,0.4098293210654157,1140.0,26652.369140625,41.27903172037827,35.264428379839714,38.09846559899868,0.976027397260274,0.7702702702702703,4.821756450425863,4.821756450425863,316,235,0.0,0.0,1
5,46,8280.0,138.0,S,0,2,32,-1,3020.535175879397,2773.5,7286.0,1457.0,0.3196055795583907,1194.0,30652.20703125,39.71302849038985,38.35918438221876,38.990357992890814,0.9762878168438268,0.74625,0.5618312229963711,0.5618312229963711,266,318,0.0,0.0,1
1,47,8460.0,141.0,S,2,4,-1,17,3407.8227582590457,2911.0,14688.0,1470.0,0.4703509340064147,1907.0,57452.4765625,53.79896263875031,45.21549821295023,49.27542807333037,0.9759467758444216,0.7847736625514403,0.4109216824912744,0.4109216824912744,354,265,0.0,0.0,1
2,47,8460.0,141.0,S,2,5,-1,32,3145.641706924316,2470.0,16519.0,1166.0,0.6929480129923636,2484.0,84083.0234375,62.511429182402814,50.73884927845721,56.23812789489124,0.9818181818181818,0.7540983606557377,0.5698355042638243,0.5698355042638243,298,281,0.0,0.0,1
3,47,8460.0,141.0,S,2,6,-1,47,2921.3379164463245,2608.0,9707.0,1035.0,0.4573933575810244,1891.0,52143.68359375,58.34210142617012,41.38916685090965,49.06827874599019,0.9707392197125256,0.686637618010167,1.7702812063659294,1.7702812063659294,307,337,0.0,0.0,1
4,47,8460.0,141.0,S,0,1,17,-1,3313.0636442894506,2865.0,11884.0,1496.0,0.411109772067334,1147.0,26564.8984375,41.96621042008438,34.96722470849519,38.2152555638613,0.978668941979522,0.7739541160593792,2.1226629000593777,2.1226629000593777,314,236,0.0,0.0,1
5,47,8460.0,141.0,S,0,2,32,-1,3077.7098360655737,2822.0,7273.0,1529.0,0.324386419299762,1220.0,31581.734375,40.1497189771029,38.78907968033956,39.41258992475499,0.9799196787148594,0.7439024390243902,0.5002007907032522,0.5002007907032522,266,318,0.0,0.0,1
6,47,8460.0,141.0,S,0,3,47,-1,3454.856382978724,3272.5,7942.0,1860.0,0.34010590066498,188.0,1654.5509033203125,18.33154991706216,13.17930115220571,15.471555655790098,0.9494949494949496,0.6911764705882353,0.0,0.0,327,306,0.0,0.0,1
1,48,8640.0,144.0,S,2,4,-1,17,3466.1185647425896,2944.0,15970.0,1347.0,0.4879059453129998,1923.0,57968.7734375,54.13669161055566,45.2858461831475,49.48171020211122,0.9786259541984732,0.7913580246913581,0.4444483993840673,0.4444483993840673,355,264,0.0,0.0,1
2,48,8640.0,144.0,S,2,5,-1,32,3227.82942603072,2575.0,16333.0,1118.0,0.6806334530404201,2474.0,83327.15625,62.46065102139057,50.59329338763615,56.12481299456411,0.982135768161969,0.7635802469135803,0.2332841970045544,0.2332841970045544,298,281,0.0,0.0,1
3,48,8640.0,144.0,S,2,6,-1,47,2915.347872340425,2567.0,11397.0,1028.0,0.4639382515100075,1880.0,51806.28125,57.89641675903081,41.421611855746086,48.925354818356766,0.978656949505466,0.7253086419753086,0.2142076155780131,0.2142076155780131,307,337,0.0,0.0,1
4,48,8640.0,144.0,S,0,1,17,-1,3236.345342706503,2767.0,12085.0,1562.0,0.4129670480550036,1138.0,25977.556640625,42.33642683577356,34.39320419894004,38.065031221695,0.9718189581554229,0.7481919789612097,0.9374556699486642,0.9374556699486642,313,236,0.0,0.0,1
5,48,8640.0,144.0,S,0,2,32,-1,3108.1946472019463,2857.0,8236.0,1540.0,0.3271132609900944,1233.0,32276.341796875,40.262036823792194,39.09691379271893,39.6220186090822,0.980127186009539,0.7334919690660321,0.3663484110918522,0.3663484110918522,266,318,0.0,0.0,1
6,48,8640.0,144.0,S,0,3,47,-1,3367.6460905349795,3149.0,8701.0,1667.0,0.3685535380641265,243.0,2339.812255859375,21.5239916763094,14.53716988753059,17.58969042850512,0.9604743083003952,0.7105263157894737,1.4244859718514462,1.4244859718514462,328,305,0.0,0.0,1
1,49,8820.0,147.0,S,2,4,-1,17,3464.2237182806834,2947.0,14747.0,1485.0,0.4853447389775039,1931.0,58398.73828125,54.18970091389144,45.43434128138426,49.58452945106567,0.9802030456852792,0.7946502057613168,0.7394247984378169,0.7394247984378169,355,264,0.0,0.0,1
2,49,8820.0,147.0,S,2,5,-1,32,3018.5722014148982,2526.0,16470.0,1065.0,0.6017463336797291,2403.0,79714.203125,61.62825499123773,49.870583864441045,55.31360254041131,0.9828220858895704,0.7684681803645667,0.7635802198220326,0.7635802198220326,298,281,0.0,0.0,1
3,49,8820.0,147.0,S,2,6,-1,47,2909.773664727657,2530.0,11375.0,996.0,0.4775922496493053,1891.0,52201.375,58.13157230183528,41.49060518774273,49.06827874599019,0.9772609819121448,0.7146636432350718,0.8221804438271688,0.8221804438271688,308,337,0.0,0.0,1
4,49,8820.0,147.0,S,0,1,17,-1,3110.1222627737225,2737.0,10614.0,1482.0,0.3742658135121721,1096.0,24055.4140625,42.44509121165736,33.04127977653137,37.35599739037546,0.9750889679715302,0.7595287595287595,2.46030382434236,2.46030382434236,312,238,0.0,0.0,1
5,49,8820.0,147.0,S,0,2,32,-1,3169.9920571882444,2948.0,7708.0,1446.0,0.331720227300401,1259.0,33138.69921875,40.81727454402989,39.3534252453925,40.03758967297569,0.9805295950155763,0.7489589530041642,0.4113230510517505,0.4113230510517505,266,318,0.0,0.0,1
6,49,8820.0,147.0,S,0,3,47,-1,3228.315972222222,2966.0,8564.0,1641.0,0.3718124332302367,288.0,3026.9560546875,23.31861498853904,15.871442557103707,19.149229459268767,0.9632107023411371,0.7218045112781954,1.5392674263731123,1.5392674263731123,329,305,0.0,0.0,1
1,50,9000.0,150.0,S,2,4,-1,17,3434.39183457052,2936.5,16535.0,1607.0,0.5009375771030787,1886.0,56294.1015625,53.66686725144679,44.78685647183941,49.00336500048254,0.9782157676348548,0.790775681341719,0.695810236338741,0.695810236338741,355,264,0.0,0.0,1
2,50,9000.0,150.0,S,2,5,-1,32,2991.6200928661883,2548.0,14975.0,1203.0,0.5803888483091709,2369.0,77695.734375,61.50651834895862,49.32361514668152,54.9208929413716,0.9825798423890502,0.757595139110969,0.3266207731598873,0.3266207731598873,298,281,0.0,0.0,1
3,50,9000.0,150.0,S,2,6,-1,47,2893.629511677282,2514.5,11744.0,1054.0,0.4763822086006763,1884.0,52078.46875,57.86408393996725,41.5339732163612,48.97737541233754,0.9731404958677686,0.6977777777777778,0.7172856362173605,0.7172856362173605,308,336,0.0,0.0,1
4,50,9000.0,150.0,S,0,1,17,-1,3013.657169117647,2706.0,8213.0,1374.0,0.3610259636843203,1088.0,23869.8984375,42.13337470207802,33.15324904114509,37.21941193345023,0.9792979297929792,0.7749287749287749,0.7938449354128284,0.7938449354128284,311,238,0.0,0.0,1
5,50,9000.0,150.0,S,0,2,32,-1,3178.636862745098,2888.0,8608.0,1477.0,0.3387110810895802,1275.0,33548.6875,41.31285427285106,39.39362389459417,40.29119531035698,0.9815242494226328,0.7584770969660916,0.4750872791803334,0.4750872791803334,266,318,0.0,0.0,1
6,50,9000.0,150.0,S,0,3,47,-1,3138.480825958702,2867.0,7847.0,1617.0,0.3750103590065718,339.0,3862.158935546875,25.216007928702005,17.248714741818127,20.775663783985824,0.9603399433427762,0.7018633540372671,1.4343177015110324,1.4343177015110324,330,303,0.0,0.0,1
1,51,9180.0,153.0,S,2,7,-1,51,3520.6292428198435,2926.0,18080.0,1407.0,0.5526578033855615,1915.0,57543.71484375,54.131661164266816,45.10405488888644,49.37867685720058,0.9720812182741116,0.7709339774557166,0.7952948772355369,0.7952948772355369,355,263,0.0,0.0,1
2,51,9180.0,153.0,S,2,5,-1,32,3013.737432488575,2501.0,15157.0,1043.0,0.598109205194471,2407.0,79688.78125,61.92495563123629,49.71955425241022,55.35962052053407,0.9792514239218876,0.7417565485362095,0.9781260054308292,0.9781260054308292,297,280,0.0,0.0,1
3,51,9180.0,153.0,S,2,6,-1,47,2903.948717948718,2474.5,11957.0,1145.0,0.4992471681926726,1872.0,51843.828125,57.238422228721085,41.684935227003045,48.82114734153864,0.9816465652857892,0.7536231884057971,0.4494534673861641,0.4494534673861641,307,336,0.0,0.0,1
4,51,9180.0,153.0,G1,1,1,17,-1,3022.759963768116,2730.5,7989.0,1349.0,0.3616497395713881,1104.0,24285.998046875,42.62282901072059,33.24833065488065,37.492085263260826,0.9744042365401588,0.745945945945946,0.9417651198144183,0.9417651198144183,310,237,0.0,0.0,1
5,51,9180.0,153.0,S,0,2,32,-1,3221.213423831071,2934.0,8472.0,1502.0,0.343916098807087,1326.0,35253.8203125,42.46187981354043,39.84651208991777,41.08911822269767,0.9793205317577548,0.7342192691029901,0.91129093804526,0.91129093804526,265,318,0.0,0.0,1
6,51,9180.0,153.0,S,0,3,47,-1,3074.732283464567,2702.0,7813.0,1669.0,0.397545752165644,381.0,4631.4482421875,26.56286021094421,18.49788048024476,22.025082668269302,0.957286432160804,0.7215909090909091,1.9201249735257004,1.9201249735257004,331,302,0.0,0.0,1
7,51,9180.0,153.0,S,0,1,51,-1,3541.9753086419755,3479.0,6014.0,2252.0,0.2133270928999732,81.0,516.9703979492188,10.625831045024537,9.945505683291795,10.155412503859614,0.9418604651162792,0.7363636363636363,0.0,0.0,336,238,0.0,0.0,1
1,52,9360.0,156.0,S,2,7,-1,51,3591.2188308329023,2908.0,20439.0,1465.0,0.5988188878362628,1933.0,58094.18359375,54.62175384316632,45.13162950205795,49.6102009668684,0.9772497472194136,0.7781803542673108,0.2648484153821543,0.2648484153821543,355,263,0.0,0.0,1
2,52,9360.0,156.0,S,2,5,-1,32,3032.685761047463,2470.0,15167.0,1020.0,0.6076374702636872,2444.0,81908.921875,62.02050435150533,50.38186880840568,55.783487228146086,0.9815261044176706,0.7531587057010786,0.5019417519695083,0.5019417519695083,297,280,0.0,0.0,1
3,52,9360.0,156.0,S,2,6,-1,47,2866.523450134771,2455.0,11120.0,1123.0,0.4855116422397166,1855.0,51288.42578125,56.80344208471836,41.62604646656479,48.5989645515594,0.978891820580475,0.7467793880837359,0.0288327754426483,0.0288327754426483,307,336,0.0,0.0,1
4,52,9360.0,156.0,G1,1,1,17,-1,2949.5570409982174,2667.5,8604.0,1324.0,0.3690336607145219,1122.0,24630.53125,43.47012729633256,33.14928069394984,37.796491493164446,0.9722703639514731,0.7396176664469347,1.1220515786137153,1.1220515786137153,309,237,0.0,0.0,1
5,52,9360.0,156.0,S,0,2,32,-1,3311.187544738726,2992.0,9263.0,1629.0,0.3657450849082073,1397.0,37680.453125,44.04521341688426,40.44809875963166,42.17482239435066,0.9810393258426966,0.7735326688815061,1.7731879206357577,1.7731879206357577,264,320,0.0,0.0,1
6,52,9360.0,156.0,S,0,3,47,-1,3177.9054054054054,2742.0,8607.0,1531.0,0.4095851953551111,444.0,5861.2724609375,28.61491424335445,19.988999733028308,23.77642441290137,0.9652173913043478,0.7115384615384616,0.8828724328035781,0.8828724328035781,332,301,0.0,0.0,1
7,52,9360.0,156.0,S,0,1,51,-1,3409.7049180327867,3359.5,5672.0,2012.0,0.2184108810302197,122.0,991.039306640625,12.708206724058709,12.46410610011735,12.463355264843006,0.9384615384615383,0.7218934911242604,0.8440313413196909,0.8440313413196909,335,237,0.0,0.0,1
1,53,9540.0,159.0,S,2,7,-1,51,3465.645416227608,2812.0,20389.0,1322.0,0.627882363885374,1898.0,56261.375,54.37034327574062,44.548617362690486,49.15901398428714,0.9778464708912932,0.7810699588477367,0.3043331452794713,0.3043331452794713,355,262,0.0,0.0,1
2,53,9540.0,159.0,S,2,5,-1,32,3046.42301458671,2432.5,16777.0,1092.0,0.6484811865126942,2468.0,83675.4453125,61.85667631618705,51.039870583083705,56.05671410639748,0.9832669322709164,0.7605546995377503,0.5105303254858732,0.5105303254858732,297,280,0.0,0.0,1
3,53,9540.0,159.0,S,2,6,-1,47,2798.875543478261,2459.5,12015.0,1131.0,0.4823799560402647,1840.0,50730.57421875,56.54581467125083,41.482272867541646,48.402073946399234,0.9813333333333332,0.7547169811320755,0.5811191623102155,0.5811191623102155,308,335,0.0,0.0,1
4,53,9540.0,159.0,G1,1,1,17,-1,2937.3991266375547,2634.0,9138.0,1368.0,0.3871919270231159,1145.0,25110.53125,44.48735685855402,33.09471512596614,38.18192345497751,0.9736394557823128,0.7532894736842105,0.9500413184028084,0.9500413184028084,308,237,0.0,0.0,1
5,53,9540.0,159.0,S,0,2,32,-1,3234.219842969308,2892.0,9074.0,1575.0,0.3645947246751191,1401.0,37725.9765625,44.236130325986665,40.3843184442074,42.23515836567874,0.9797202797202798,0.7581168831168831,0.3196242350659893,0.3196242350659893,264,320,0.0,0.0,1
6,53,9540.0,159.0,S,0,3,47,-1,3130.549603174604,2709.5,7922.0,1570.0,0.4064320002286115,504.0,7145.56640625,30.219913687334262,21.430532277137694,25.332049473868512,0.9710982658959536,0.7466666666666667,1.4550191219685351,1.4550191219685351,333,301,0.0,0.0,1
7,53,9540.0,159.0,S,0,1,51,-1,3283.0,3306.5,5878.0,1940.0,0.2202388321026004,176.0,1662.8837890625,16.18386611092758,14.258437346175404,14.96964127403822,0.9411764705882352,0.7333333333333333,1.103020750766896,1.103020750766896,335,236,0.0,0.0,1
1,54,9720.0,162.0,S,2,7,-1,51,3381.8650241028386,2762.0,19112.0,1334.0,0.5988374070714402,1867.0,54938.5625,54.05735740337671,44.09162800512,48.75590456570926,0.9805672268907564,0.8006003430531733,0.6240753436625414,0.6240753436625414,354,262,0.0,0.0,1
2,54,9720.0,162.0,S,2,5,-1,32,3058.75374039628,2448.0,15642.0,1045.0,0.6470825439771396,2473.0,84137.40625,61.82198969195645,51.18705149646512,56.11346891905772,0.9825188716726262,0.762095531587057,0.5728638465538296,0.5728638465538296,297,280,0.0,0.0,1
3,54,9720.0,162.0,S,2,6,-1,47,2799.1931447225243,2383.0,10765.0,1123.0,0.4938288885430237,1838.0,50708.01953125,56.3910276709699,41.55808672292077,48.37576131931392,0.9828877005347594,0.7563786008230453,0.3585389544573749,0.3585389544573749,307,335,0.0,0.0,1
4,54,9720.0,162.0,G1,1,1,17,-1,2952.781491002571,2640.0,7903.0,1378.0,0.3658377335599411,1167.0,25770.501953125,45.04813324529509,33.32385217498257,38.54699143520717,0.9773869346733668,0.7480769230769231,1.6922859898421363,1.6922859898421363,307,236,0.0,0.0,1
5,54,9720.0,162.0,S,0,2,32,-1,3327.784122562674,2994.0,10040.0,1594.0,0.3796408652639849,1436.0,39166.0625,44.74691913506961,40.93368866959392,42.75946662716566,0.9802047781569966,0.758985200845666,0.742195208218952,0.742195208218952,264,320,0.0,0.0,1
6,54,9720.0,162.0,S,0,3,47,-1,2984.531190926276,2538.0,7557.0,1592.0,0.3888345610780281,529.0,7755.9853515625,30.65495710831576,22.171125983299603,25.95272084319679,0.9760147601476016,0.7535612535612536,0.8387937954076431,0.8387937954076431,334,300,0.0,0.0,1
7,54,9720.0,162.0,S,0,1,51,-1,3191.0343347639487,3120.0,6484.0,2054.0,0.2237264413831597,233.0,2548.508544921875,18.37918837434243,16.491698107701513,17.22396045987371,0.9471544715447154,0.761437908496732,1.234032609915754,1.234032609915754,334,235,0.0,0.0,1
1,55,9900.0,165.0,S,2,7,-1,51,3316.3638828633407,2686.5,19160.0,1354.0,0.6094484120498348,1844.0,53418.96875,54.211233352976514,43.44080936861879,48.45465633447048,0.9798087141339,0.79073756432247,0.2256315831635637,0.2256315831635637,354,262,0.0,0.0,1
2,55,9900.0,165.0,S,2,5,-1,32,3074.046060606061,2463.0,18206.0,1175.0,0.6492948546005588,2475.0,84333.421875,61.70656821240009,51.32016052033017,56.13615477764333,0.982922954725973,0.7627118644067796,0.1574936777493523,0.1574936777493523,297,280,0.0,0.0,1
3,55,9900.0,165.0,S,2,6,-1,47,2784.7278203723986,2384.0,10412.0,1186.0,0.486569611212243,1826.0,50229.7890625,56.19859669864207,41.42280903981781,48.21758401959193,0.9780396357793252,0.751440329218107,0.2354017157177813,0.2354017157177813,307,335,0.0,0.0,1
4,55,9900.0,165.0,G1,1,1,17,-1,2999.221670802316,2633.0,9708.0,1313.0,0.3935110104001318,1209.0,27012.10546875,46.07967100068734,33.72946203667578,39.23450789273152,0.9710843373493976,0.7371951219512195,1.1104809735376016,1.1104809735376016,306,235,0.0,0.0,1
5,55,9900.0,165.0,S,0,2,32,-1,3359.564226519337,3026.0,10013.0,1616.0,0.3788012856893477,1448.0,39409.75,45.21690397409933,40.84786341083935,42.937755656025104,0.980365605958023,0.7653276955602537,0.3916023780006195,0.3916023780006195,263,320,0.0,0.0,1
6,55,9900.0,165.0,S,0,3,47,-1,3029.387650085763,2533.0,7799.0,1407.0,0.3999914911865908,583.0,9045.224609375,32.03795493866114,23.41518377366143,27.245158369526862,0.9652317880794702,0.7179802955665024,0.5069784240031718,0.5069784240031718,334,300,0.0,0.0,1
7,55,9900.0,165.0,S,0,1,51,-1,3051.832236842105,2913.5,6602.0,1769.0,0.2539239596440908,304.0,3746.690673828125,20.97858364002865,18.718481303480207,19.67396303746374,0.95,0.7619047619047619,0.9781044536074756,0.9781044536074756,333,234,0.0,0.0,1
1,56,10080.0,168.0,S,2,7,-1,51,3256.389346512905,2679.0,18033.0,1437.0,0.5782154929809145,1821.0,52392.3515625,53.88673311772613,43.12911612090899,48.15152345422449,0.9806138933764136,0.799034664326459,0.3183314180609286,0.3183314180609286,354,262,0.0,0.0,1
2,56,10080.0,168.0,S,2,5,-1,32,3064.6912123677785,2475.5,16771.0,1083.0,0.6253014225854879,2458.0,83508.2734375,61.43816798197414,51.13516333165908,55.94303174622403,0.9832,0.7715003138731952,0.280175115941504,0.280175115941504,296,280,0.0,0.0,1
3,56,10080.0,168.0,S,2,6,-1,47,2788.018292682927,2384.0,11387.0,1155.0,0.4865881913096802,1804.0,49561.0,55.55813922556214,41.41106832523441,47.92623643373464,0.9783080260303688,0.7423868312757201,0.1487801040904202,0.1487801040904202,307,335,0.0,0.0,1
4,56,10080.0,168.0,G1,1,1,17,-1,3001.303204601479,2643.0,8865.0,1294.0,0.3880886499032062,1217.0,27364.89453125,46.13318126350261,33.97046153273053,39.36410199588825,0.967408585055644,0.7244047619047619,1.2690187921733098,1.2690187921733098,305,235,0.0,0.0,1
5,56,10080.0,168.0,S,0,2,32,-1,3402.0890410958905,3062.0,10547.0,1701.0,0.366077405690923,1460.0,39817.5625,45.45301807481503,40.97364034883487,43.11530743614544,0.9805238415043652,0.7545219638242894,0.6397257589117464,0.6397257589117464,263,321,0.0,0.0,1
6,56,10080.0,168.0,S,0,3,47,-1,3030.3607594936707,2510.5,7823.0,1549.0,0.406922353713583,632.0,10357.259765625,32.83615212044643,24.699132948371904,28.367012395961314,0.9634146341463414,0.7264367816091954,0.4401398265768937,0.4401398265768937,335,300,0.0,0.0,1
7,56,10080.0,168.0,S,0,1,51,-1,3031.650273224044,2903.5,6977.0,1845.0,0.2377986828884385,366.0,5058.29443359375,22.546063532147784,20.83263420354087,21.587164551489145,0.9481865284974094,0.7233201581027668,1.042386514386595,1.042386514386595,333,234,0.0,0.0,1
1,57,10260.0,171.0,S,2,7,-1,51,3074.726404494382,2585.5,17945.0,1135.0,0.5907818245162793,1780.0,50560.96875,53.35397114967931,42.63044556041642,47.60636921283317,0.9796367638965328,0.7810443176831944,0.4763437625325477,0.4763437625325477,354,263,0.0,0.0,1
2,57,10260.0,171.0,S,2,5,-1,32,2952.99185004075,2394.5,15504.0,1102.0,0.6184968907072625,2454.0,83435.140625,61.29109107904031,51.19306171894891,55.897494065298574,0.9816,0.7574074074074074,0.5045827890826807,0.5045827890826807,296,281,0.0,0.0,1
3,57,10260.0,171.0,S,2,6,-1,47,2695.2034463590885,2305.0,10691.0,1076.0,0.483828191378258,1799.0,49376.1640625,55.45806163538954,41.36035014286615,47.85977372469032,0.9803814713896458,0.7542976939203354,0.5780137812634596,0.5780137812634596,307,336,0.0,0.0,1
4,57,10260.0,171.0,G1,1,1,17,-1,2950.956061838893,2601.0,8702.0,1340.0,0.3851239854117891,1229.0,27835.416015625,46.32386203727554,34.190324311767284,39.55769710788932,0.9624119028974158,0.7137049941927991,0.8294605535023946,0.8294605535023946,304,235,0.0,0.0,1
5,57,10260.0,171.0,S,0,2,32,-1,3243.305461901551,2926.0,9689.0,1502.0,0.3734278631793581,1483.0,40017.359375,46.73720702319729,40.47570139018461,43.45358724941183,0.977587343441002,0.748989898989899,1.4620977795078716,1.4620977795078716,262,322,0.0,0.0,1
6,57,10260.0,171.0,S,0,3,47,-1,3023.2426470588234,2448.0,7935.0,1568.0,0.4173703262295975,680.0,11673.771484375,33.79890283578701,25.82515165017368,29.42452872043851,0.9672830725462304,0.7311827956989247,0.6070326739801238,0.6070326739801238,335,300,0.0,0.0,1
7,57,10260.0,171.0,S,0,1,51,-1,2882.4153846153845,2814.0,7415.0,1561.0,0.2704468988522803,455.0,6931.5869140625,25.628259974109984,22.80034871168578,24.069150231250354,0.9498956158663884,0.7291666666666666,1.020844836283413,1.020844836283413,332,233,0.0,0.0,1
1,58,10440.0,174.0,S,2,7,-1,51,3084.0857787810382,2563.0,18368.0,1184.0,0.5918603473795233,1772.0,49847.171875,53.666312423103584,42.22538508512728,47.49926813405348,0.977924944812362,0.7775340061430452,0.1499646756279464,0.1499646756279464,354,263,0.0,0.0,1
2,58,10440.0,174.0,S,2,5,-1,32,3000.3569682151588,2448.5,15530.0,1141.0,0.6209594427624701,2454.0,83465.046875,61.28863669660753,51.22345646686334,55.897494065298574,0.9800319488817892,0.7702448210922788,0.3345084230640959,0.3345084230640959,296,281,0.0,0.0,1
3,58,10440.0,174.0,S,2,6,-1,47,2746.089037284363,2302.0,11988.0,1186.0,0.488441114030816,1797.0,49381.40625,55.293229082628486,41.446600647682935,47.83316278367016,0.9808951965065502,0.7705831903945112,0.2026059541868073,0.2026059541868073,307,336,0.0,0.0,1
4,58,10440.0,174.0,G1,1,1,17,-1,2972.055555555556,2629.0,9278.0,1384.0,0.3835381609945046,1242.0,28117.5546875,46.72459159479451,34.210856844609374,39.76636159571394,0.9665369649805448,0.7212543554006968,0.7177568257751806,0.7177568257751806,303,235,0.0,0.0,1
5,58,10440.0,174.0,S,0,2,32,-1,3226.9845741113345,2946.0,8559.0,1577.0,0.3584322453220127,1491.0,40270.92578125,47.0146689767896,40.46653490100664,43.57063416109671,0.9770642201834864,0.753030303030303,0.6733451582930532,0.6733451582930532,262,322,0.0,0.0,1
6,58,10440.0,174.0,S,0,3,47,-1,2948.0027932960893,2370.0,8605.0,1562.0,0.4324894691274106,716.0,12616.4423828125,34.83775184623559,26.44565463826397,30.19336870954244,0.9636608344549124,0.7217741935483871,0.4573011457537275,0.4573011457537275,336,300,0.0,0.0,1
7,58,10440.0,174.0,S,0,1,51,-1,2887.099221789884,2740.0,8620.0,1501.0,0.29975676812567,514.0,8227.11328125,27.538441977525004,24.006740943246665,25.582125126616702,0.939670932358318,0.7060439560439561,0.498674868033055,0.498674868033055,332,232,0.0,0.0,1
1,59,10620.0,177.0,S,2,7,-1,51,2976.41081703107,2573.0,14404.0,1250.0,0.5038507120633382,1738.0,48471.1015625,53.16073441874872,41.81042159832802,47.04136827038211,0.979706877113867,0.7957875457875457,0.2636375421752654,0.2636375421752654,354,263,0.0,0.0,1
2,59,10620.0,177.0,S,2,5,-1,32,2903.735208936698,2452.0,13778.0,1178.0,0.5654837147525281,2417.0,81295.8359375,60.95896843543493,50.66936697010144,55.47449846213022,0.9817221770917952,0.7717113665389528,0.5664206049569882,0.5664206049569882,296,281,0.0,0.0,1
3,59,10620.0,177.0,S,2,6,-1,47,2725.4339305711087,2312.5,10531.0,1232.0,0.4845897602340378,1786.0,48940.7734375,55.14139342357897,41.30690726459521,47.68653716613318,0.97970378496983,0.7488469601677149,0.3852766419235407,0.3852766419235407,307,336,0.0,0.0,1
4,59,10620.0,177.0,G1,1,1,17,-1,2969.267213114754,2632.5,8550.0,1333.0,0.3767495740693629,1220.0,27471.173828125,46.20747927601708,34.027522509612055,39.41258992475499,0.9690230341540904,0.7439024390243902,0.4729965831754041,0.4729965831754041,303,235,0.0,0.0,1
5,59,10620.0,177.0,S,0,2,32,-1,3260.9826478149103,2927.5,10074.0,1417.0,0.3914212821029622,1556.0,42545.2890625,48.33912011777304,41.07981612285919,44.51023176313412,0.980466288594833,0.7699158832261257,0.8275599742510872,0.8275599742510872,261,323,0.0,0.0,1
6,59,10620.0,177.0,S,0,3,47,-1,2948.0761154855645,2364.0,7889.0,1579.0,0.4235832701668851,762.0,13986.7392578125,35.61037473424804,27.549897707613287,31.14817062185505,0.9657794676806084,0.7215909090909091,0.5451197070908737,0.5451197070908737,336,300,0.0,0.0,1
7,59,10620.0,177.0,S,0,1,51,-1,2807.4922010398614,2698.0,8687.0,1539.0,0.2849939480694797,577.0,9780.349609375,28.95747113625985,25.447356570813408,27.104597715372734,0.9681208053691276,0.7652519893899205,0.5381131591090355,0.5381131591090355,332,232,0.0,0.0,1
1,60,10800.0,180.0,S,2,7,-1,51,2790.931216931217,2480.0,10538.0,1103.0,0.4433889950235586,1701.0,47041.42578125,52.358715757486735,41.5483356902794,46.5379465124377,0.9775862068965516,0.7788461538461539,0.7439393602418942,0.7439393602418942,355,263,0.0,0.0,1
2,60,10800.0,180.0,S,2,5,-1,32,2823.023996690112,2435.0,11976.0,1038.0,0.5192223647580677,2417.0,81291.015625,60.98019382056455,50.60437779123846,55.47449846213022,0.9817221770917952,0.772945314998401,0.8684390363898576,0.8684390363898576,295,282,0.0,0.0,1
3,60,10800.0,180.0,S,2,6,-1,47,2625.1151685393256,2207.0,9831.0,1162.0,0.4887034350841757,1780.0,48642.75,55.11390821133873,41.18812782340794,47.60636921283317,0.9769484083424808,0.7463312368972747,0.7141093673322977,0.7141093673322977,307,336,0.0,0.0,1
4,60,10800.0,180.0,G1,1,1,17,-1,2913.6767842493846,2555.0,7499.0,1398.0,0.3720978877413216,1219.0,27546.8984375,45.98194040124511,34.17654658337617,39.39643391262924,0.9736421725239616,0.7623514696685428,0.4796127019874425,0.4796127019874425,303,236,0.0,0.0,1
5,60,10800.0,180.0,S,0,2,32,-1,3197.406654343808,2874.0,9749.0,1458.0,0.4029911182335402,1623.0,45081.26953125,49.54573784304986,41.82030106065118,45.45841815445374,0.9788902291917974,0.7527829313543599,2.0901224460320336,2.0901224460320336,260,325,0.0,0.0,1
6,60,10800.0,180.0,S,0,3,47,-1,2931.0187969924814,2383.0,8101.0,1558.0,0.4222800911139129,798.0,15286.03515625,35.787108113529285,28.697342019956345,31.8754632389658,0.9708029197080292,0.7334558823529411,0.6891814888318785,0.6891814888318785,337,299,0.0,0.0,1
7,60,10800.0,180.0,S,0,1,51,-1,2754.644409937888,2646.0,8461.0,1443.0,0.2923656203610338,644.0,11489.7724609375,30.73559492600695,26.74591915393933,28.63505311343852,0.9640718562874252,0.7419354838709677,0.9606002521667628,0.9606002521667628,333,231,0.0,0.0,1
1,61,10980.0,183.0,S,2,7,-1,51,2783.4619952494063,2501.0,9012.0,1323.0,0.391016383736548,1684.0,46377.75390625,52.08320722056328,41.3776694042388,46.304809613408565,0.9807804309842748,0.7861811391223156,0.7312967446611555,0.7312967446611555,355,263,0.0,0.0,1
2,61,10980.0,183.0,S,2,5,-1,32,2825.58954302182,2419.0,11644.0,1146.0,0.5259570783625809,2429.0,82353.3125,60.782148041470194,51.05612596545772,55.61203875206977,0.980225988700565,0.776782858970259,0.7524037680942102,0.7524037680942102,295,283,0.0,0.0,1
